id,ta,ts,tf
26164,3270649,29,3270678
26165,3270769,23,3270792
26166,3270833,177,3271010
26167,3271027,197,3271224
26168,3271241,122,3271363
26169,3271337,3,3271366
26170,3271449,61,3271510
26171,3271568,86,3271654
26172,3271934,10,3271944
26173,3271988,60,3272048
26174,3272062,120,3272182
26175,3272318,38,3272356
26176,3272366,32,3272398
26177,3272382,20,3272418
26178,3272445,29,3272474
26179,3272479,13,3272492
26180,3272684,26,3272710
26181,3272692,125,3272835
26182,3272727,13,3272848
26183,3272731,7,3272855
26184,3272844,58,3272913
26185,3272848,27,3272940
26186,3272886,5,3272945
26187,3272948,64,3273012
26188,3273095,10,3273105
26189,3273107,18,3273125
26190,3273152,121,3273273
26191,3273525,35,3273560
26192,3273529,20,3273580
26193,3273685,79,3273764
26194,3273687,82,3273846
26195,3273700,4,3273850
26196,3273716,129,3273979
26197,3273885,49,3274028
26198,3273955,75,3274103
26199,3273983,59,3274162
26200,3274048,31,3274193
26201,3274059,121,3274314
26202,3274265,50,3274364
26203,3274557,6,3274563
26204,3274613,15,3274628
26205,3274674,126,3274800
26206,3274875,27,3274902
26207,3274917,196,3275113
26208,3275034,109,3275222
26209,3275462,181,3275643
26210,3275575,155,3275798
26211,3275582,16,3275814
26212,3275779,196,3276010
26213,3275819,140,3276150
26214,3275997,4,3276154
26215,3276163,12,3276175
26216,3276289,13,3276302
26217,3276354,51,3276405
26218,3276355,41,3276446
26219,3276581,117,3276698
26220,3276700,152,3276852
26221,3276807,49,3276901
26222,3276837,3,3276904
26223,3276880,215,3277119
26224,3276951,143,3277262
26225,3277028,27,3277289
26226,3277086,38,3277327
26227,3277239,330,3277657
26228,3277329,208,3277865
26229,3277544,87,3277952
26230,3277567,96,3278048
26231,3277745,102,3278150
26232,3277774,33,3278183
26233,3277827,87,3278270
26234,3277877,214,3278484
26235,3278274,318,3278802
26236,3278406,69,3278871
26237,3278580,183,3279054
26238,3278718,138,3279192
26239,3279084,44,3279236
26240,3279143,15,3279251
26241,3279405,20,3279425
26242,3279427,20,3279447
26243,3279428,23,3279470
26244,3279441,21,3279491
26245,3279479,11,3279502
26246,3279519,50,3279569
26247,3279751,10,3279761
26248,3279779,167,3279946
26249,3279965,164,3280129
26250,3280203,29,3280232
26251,3280276,2,3280278
26252,3280392,44,3280436
26253,3280702,67,3280769
26254,3280957,51,3281008
26255,3281357,9,3281366
26256,3281587,258,3281845
26257,3281613,148,3281993
26258,3281690,9,3282002
26259,3281782,3,3282005
26260,3281820,8,3282013
26261,3281850,7,3282020
26262,3281887,115,3282135
26263,3281957,134,3282269
26264,3281994,1,3282270
26265,3282080,22,3282292
26266,3282141,36,3282328
26267,3282328,237,3282565
26268,3282425,8,3282573
26269,3282556,99,3282672
26270,3282559,45,3282717
26271,3282614,114,3282831
26272,3282671,14,3282845
26273,3282708,29,3282874
26274,3282798,53,3282927
26275,3283039,128,3283167
26276,3283198,67,3283265
26277,3283226,19,3283284
26278,3283336,43,3283379
26279,3283413,124,3283537
26280,3283446,51,3283588
26281,3283693,62,3283755
26282,3283751,66,3283821
26283,3283912,19,3283931
26284,3284034,500,3284534
26285,3284207,80,3284614
26286,3284249,58,3284672
26287,3284250,41,3284713
26288,3284286,74,3284787
26289,3284325,284,3285071
26290,3284562,117,3285188
26291,3285194,137,3285331
26292,3285237,68,3285399
26293,3285369,47,3285446
26294,3285383,319,3285765
26295,3285520,31,3285796
26296,3285658,105,3285901
26297,3285969,9,3285978
26298,3286335,15,3286350
26299,3286566,80,3286646
26300,3286917,45,3286962
26301,3286979,42,3287021
26302,3287022,69,3287091
26303,3287132,278,3287410
26304,3287297,13,3287423
26305,3287399,11,3287434
26306,3287587,352,3287939
26307,3287880,42,3287981
26308,3287931,231,3288212
26309,3287943,63,3288275
26310,3288287,34,3288321
26311,3288294,8,3288329
26312,3288386,11,3288397
26313,3288566,41,3288607
26314,3288721,56,3288777
26315,3288728,364,3289141
26316,3288806,97,3289238
26317,3288844,145,3289383
26318,3288895,25,3289408
26319,3288964,204,3289612
26320,3288979,1,3289613
26321,3289021,48,3289661
26322,3289074,118,3289779
26323,3289462,40,3289819
26324,3289476,61,3289880
26325,3289488,96,3289976
26326,3289648,105,3290081
26327,3289660,5,3290086
26328,3289796,32,3290118
26329,3289875,52,3290170
26330,3290062,58,3290228
26331,3290264,68,3290332
26332,3290411,378,3290789
26333,3290438,119,3290908
26334,3290546,47,3290955
26335,3290824,27,3290982
26336,3290922,239,3291221
26337,3291012,13,3291234
26338,3291053,66,3291300
26339,3291181,90,3291390
26340,3291277,28,3291418
26341,3291364,21,3291439
26342,3291527,74,3291601
26343,3291532,22,3291623
26344,3291672,183,3291855
26345,3291692,46,3291901
26346,3291767,5,3291906
26347,3291797,120,3292026
26348,3291861,244,3292270
26349,3292086,144,3292414
26350,3292350,21,3292435
26351,3292465,165,3292630
26352,3292607,624,3293254
26353,3292625,29,3293283
26354,3292679,50,3293333
26355,3292695,119,3293452
26356,3292960,108,3293560
26357,3293011,63,3293623
26358,3293050,4,3293627
26359,3293050,5,3293632
26360,3293113,110,3293742
26361,3293231,38,3293780
26362,3293259,310,3294090
26363,3293533,299,3294389
26364,3293546,7,3294396
26365,3293705,73,3294469
26366,3293853,36,3294505
26367,3293870,26,3294531
26368,3293871,71,3294602
26369,3293893,11,3294613
26370,3294069,12,3294625
26371,3294079,23,3294648
26372,3294269,84,3294732
26373,3294273,118,3294850
26374,3294692,145,3294995
26375,3294707,15,3295010
26376,3294893,44,3295054
26377,3294920,26,3295080
26378,3294963,50,3295130
26379,3295108,12,3295142
26380,3295216,1,3295217
26381,3295293,131,3295424
26382,3295408,150,3295574
26383,3295535,11,3295585
26384,3295548,89,3295674
26385,3295887,121,3296008
26386,3296214,88,3296302
26387,3296267,20,3296322
26388,3296305,7,3296329
26389,3296357,485,3296842
26390,3296414,38,3296880
26391,3296504,323,3297203
26392,3296585,153,3297356
26393,3296609,12,3297368
26394,3296741,10,3297378
26395,3296756,19,3297397
26396,3296780,51,3297448
26397,3296831,34,3297482
26398,3297097,118,3297600
26399,3297401,40,3297640
26400,3297477,223,3297863
26401,3297595,7,3297870
26402,3297642,103,3297973
26403,3297925,30,3298003
26404,3297934,54,3298057
26405,3298031,100,3298157
26406,3298097,39,3298196
26407,3298150,3,3298199
26408,3298345,15,3298360
26409,3298389,169,3298558
26410,3298465,255,3298813
26411,3298631,31,3298844
26412,3298650,1,3298845
26413,3298964,27,3298991
26414,3299108,172,3299280
26415,3299165,20,3299300
26416,3299214,62,3299362
26417,3299341,1,3299363
26418,3299475,2,3299477
26419,3299585,4,3299589
26420,3300043,87,3300130
26421,3300096,17,3300147
26422,3300120,19,3300166
26423,3300231,67,3300298
26424,3300272,4,3300302
26425,3300681,11,3300692
26426,3301003,104,3301107
26427,3301028,107,3301214
26428,3301170,23,3301237
26429,3301196,41,3301278
26430,3301245,190,3301468
26431,3301325,152,3301620
26432,3301336,49,3301669
26433,3301426,171,3301840
26434,3301449,45,3301885
26435,3301488,1,3301886
26436,3301556,239,3302125
26437,3301571,198,3302323
26438,3301673,10,3302333
26439,3302284,126,3302459
26440,3302463,4,3302467
26441,3302547,69,3302616
26442,3302767,81,3302848
26443,3302792,7,3302855
26444,3302810,23,3302878
26445,3302947,185,3303132
26446,3302965,126,3303258
26447,3302979,34,3303292
26448,3303113,112,3303404
26449,3303184,83,3303487
26450,3303218,114,3303601
26451,3303350,122,3303723
26452,3303367,61,3303784
26453,3303534,13,3303797
26454,3303560,13,3303810
26455,3303712,70,3303880
26456,3304342,35,3304377
26457,3304348,29,3304406
26458,3304379,14,3304420
26459,3304404,2,3304422
26460,3304646,166,3304812
26461,3305166,156,3305322
26462,3305231,67,3305389
26463,3305285,51,3305440
26464,3305353,251,3305691
26465,3305407,29,3305720
26466,3305417,121,3305841
26467,3305508,74,3305915
26468,3305516,66,3305981
26469,3305731,11,3305992
26470,3305774,30,3306022
26471,3305788,31,3306053
26472,3305943,101,3306154
26473,3306080,16,3306170
26474,3306347,68,3306415
26475,3306917,75,3306992
26476,3306937,1,3306993
26477,3307029,58,3307087
26478,3307385,39,3307424
26479,3307413,115,3307539
26480,3307435,26,3307565
26481,3307677,81,3307758
26482,3307890,144,3308034
26483,3308044,128,3308172
26484,3308091,66,3308238
26485,3308208,33,3308271
26486,3308404,96,3308500
26487,3308451,172,3308672
26488,3308513,109,3308781
26489,3308772,71,3308852
26490,3309142,4,3309146
26491,3309142,126,3309272
26492,3309563,282,3309845
26493,3309649,39,3309884
26494,3309793,1,3309885
26495,3309973,12,3309985
26496,3310080,268,3310348
26497,3310153,60,3310408
26498,3310266,83,3310491
26499,3310343,4,3310495
26500,3310405,66,3310561
26501,3310423,45,3310606
26502,3310473,136,3310742
26503,3310725,17,3310759
26504,3310772,52,3310824
26505,3310857,205,3311062
26506,3310904,145,3311207
26507,3310996,212,3311419
26508,3311138,141,3311560
26509,3311146,45,3311605
26510,3311492,92,3311697
26511,3311535,71,3311768
26512,3311706,60,3311828
26513,3311847,50,3311897
26514,3311858,56,3311953
26515,3311947,78,3312031
26516,3312012,208,3312239
26517,3312032,3,3312242
26518,3312142,203,3312445
26519,3312153,161,3312606
26520,3312219,304,3312910
26521,3312222,460,3313370
26522,3312250,148,3313518
26523,3312344,57,3313575
26524,3312443,215,3313790
26525,3312742,102,3313892
26526,3312880,80,3313972
26527,3313061,21,3313993
26528,3313090,10,3314003
26529,3313233,61,3314064
26530,3313235,66,3314130
26531,3313331,8,3314138
26532,3313468,56,3314194
26533,3313500,6,3314200
26534,3313569,56,3314256
26535,3313700,23,3314279
26536,3313752,88,3314367
26537,3313771,69,3314436
26538,3313850,75,3314511
26539,3313979,39,3314550
26540,3314024,15,3314565
26541,3314236,24,3314589
26542,3314304,2,3314591
26543,3314351,59,3314650
26544,3314352,439,3315089
26545,3314449,258,3315347
26546,3314466,35,3315382
26547,3314528,341,3315723
26548,3314550,312,3316035
26549,3314709,35,3316070
26550,3314783,57,3316127
26551,3315001,112,3316239
26552,3315070,390,3316629
26553,3315307,178,3316807
26554,3315321,32,3316839
26555,3315419,34,3316873
26556,3315490,36,3316909
26557,3315687,103,3317012
26558,3315730,123,3317135
26559,3315749,37,3317172
26560,3315790,150,3317322
26561,3315796,215,3317537
26562,3315810,63,3317600
26563,3315945,34,3317634
26564,3316023,6,3317640
26565,3316281,373,3318013
26566,3316323,15,3318028
26567,3316591,39,3318067
26568,3316784,176,3318243
26569,3316938,204,3318447
26570,3317020,16,3318463
26571,3317107,96,3318559
26572,3317208,63,3318622
26573,3317224,65,3318687
26574,3317318,130,3318817
26575,3317364,10,3318827
26576,3317634,112,3318939
26577,3317687,39,3318978
26578,3318802,113,3319091
26579,3318803,53,3319144
26580,3318898,86,3319230
26581,3319057,206,3319436
26582,3319108,86,3319522
26583,3319137,98,3319620
26584,3319181,83,3319703
26585,3319348,172,3319875
26586,3319539,73,3319948
26587,3319611,136,3320084
26588,3319699,212,3320296
26589,3320056,63,3320359
26590,3320081,12,3320371
26591,3320088,33,3320404
26592,3320182,20,3320424
26593,3320463,20,3320483
26594,3320565,103,3320668
26595,3320803,11,3320814
26596,3321080,13,3321093
26597,3321112,213,3321325
26598,3321149,43,3321368
26599,3321267,281,3321649
26600,3321486,81,3321730
26601,3321549,171,3321901
26602,3321573,473,3322374
26603,3321582,41,3322415
26604,3321682,93,3322508
26605,3321909,186,3322694
26606,3321968,52,3322746
26607,3322290,13,3322759
26608,3322712,11,3322770
26609,3322770,196,3322966
26610,3322781,89,3323055
26611,3323001,224,3323279
26612,3323176,32,3323311
26613,3323200,47,3323358
26614,3323447,40,3323487
26615,3323483,99,3323586
26616,3323509,35,3323621
26617,3323538,149,3323770
26618,3323563,105,3323875
26619,3323681,30,3323905
26620,3323713,95,3324000
26621,3323988,18,3324018
26622,3324121,124,3324245
26623,3324194,94,3324339
26624,3324337,44,3324383
26625,3324623,140,3324763
26626,3324654,93,3324856
26627,3324764,4,3324860
26628,3324854,265,3325125
26629,3324897,340,3325465
26630,3325090,95,3325560
26631,3325325,22,3325582
26632,3325406,15,3325597
26633,3325492,265,3325862
26634,3325666,353,3326215
26635,3325749,324,3326539
26636,3325813,130,3326669
26637,3325985,41,3326710
26638,3326292,365,3327075
26639,3326432,18,3327093
26640,3326556,324,3327417
26641,3326577,30,3327447
26642,3326604,67,3327514
26643,3326662,135,3327649
26644,3326684,23,3327672
26645,3326698,9,3327681
26646,3326806,42,3327723
26647,3326888,1,3327724
26648,3326898,3,3327727
26649,3327065,109,3327836
26650,3327175,284,3328120
26651,3327316,147,3328267
26652,3327597,371,3328638
26653,3327624,20,3328658
26654,3327697,130,3328788
26655,3327721,127,3328915
26656,3327802,206,3329121
26657,3328056,131,3329252
26658,3328064,78,3329330
26659,3328392,214,3329544
26660,3328403,99,3329643
26661,3328417,442,3330085
26662,3328522,175,3330260
26663,3328653,341,3330601
26664,3328655,138,3330739
26665,3328661,3,3330742
26666,3328681,214,3330956
26667,3328689,103,3331059
26668,3328740,166,3331225
26669,3328895,16,3331241
26670,3328994,315,3331556
26671,3329588,62,3331618
26672,3329877,4,3331622
26673,3329897,300,3331922
26674,3329958,150,3332072
26675,3329986,11,3332083
26676,3330178,157,3332240
26677,3330292,66,3332306
26678,3330302,67,3332373
26679,3330659,168,3332541
26680,3330668,17,3332558
26681,3330713,70,3332628
26682,3330994,63,3332691
26683,3331051,164,3332855
26684,3331179,135,3332990
26685,3331266,91,3333081
26686,3331299,73,3333154
26687,3331657,1,3333155
26688,3331716,29,3333184
26689,3331748,81,3333265
26690,3332023,12,3333277
26691,3332083,62,3333339
26692,3332593,32,3333371
26693,3332786,20,3333391
26694,3332877,17,3333408
26695,3333272,62,3333470
26696,3333292,784,3334254
26697,3333340,63,3334317
26698,3333372,58,3334375
26699,3333388,157,3334532
26700,3333505,180,3334712
26701,3333613,25,3334737
26702,3333707,105,3334842
26703,3334202,28,3334870
26704,3334207,17,3334887
26705,3334215,388,3335275
26706,3334321,2,3335277
26707,3334466,24,3335301
26708,3334596,14,3335315
26709,3334739,64,3335379
26710,3334921,18,3335397
26711,3335173,184,3335581
26712,3335250,98,3335679
26713,3335415,320,3335999
26714,3335548,78,3336077
26715,3335579,60,3336137
26716,3335612,92,3336229
26717,3335655,6,3336235
26718,3335915,4,3336239
26719,3336188,89,3336328
26720,3336193,22,3336350
26721,3336233,37,3336387
26722,3336436,7,3336443
26723,3336530,44,3336574
26724,3336595,86,3336681
26725,3336619,263,3336944
26726,3336691,151,3337095
26727,3336715,155,3337250
26728,3337081,42,3337292
26729,3337457,9,3337466
26730,3337596,11,3337607
26731,3337691,41,3337732
26732,3337706,153,3337885
26733,3337956,94,3338050
26734,3337966,1,3338051
26735,3338331,240,3338571
26736,3338658,104,3338762
26737,3338661,122,3338884
26738,3338905,416,3339321
26739,3338979,36,3339357
26740,3339234,24,3339381
26741,3339553,69,3339622
26742,3339627,56,3339683
26743,3339649,71,3339754
26744,3339736,112,3339866
26745,3339905,137,3340042
26746,3340139,227,3340366
26747,3340143,1,3340367
26748,3340243,72,3340439
26749,3340318,79,3340518
26750,3340384,20,3340538
26751,3340388,184,3340722
26752,3340495,74,3340796
26753,3340522,136,3340932
26754,3340594,93,3341025
26755,3340650,21,3341046
26756,3340703,69,3341115
26757,3340765,15,3341130
26758,3340842,39,3341169
26759,3340931,8,3341177
26760,3341012,22,3341199
26761,3341371,1,3341372
26762,3341497,94,3341591
26763,3341501,160,3341751
26764,3341697,45,3341796
26765,3341717,85,3341881
26766,3341751,41,3341922
26767,3341886,196,3342118
26768,3341905,123,3342241
26769,3341985,28,3342269
26770,3342113,40,3342309
26771,3342238,52,3342361
26772,3342321,150,3342511
26773,3342502,30,3342541
26774,3342628,161,3342789
26775,3342745,57,3342846
26776,3343142,46,3343188
26777,3343333,137,3343470
26778,3343398,93,3343563
26779,3343901,55,3343956
26780,3344175,163,3344338
26781,3344275,171,3344509
26782,3344482,132,3344641
26783,3344549,100,3344741
26784,3344641,187,3344928
26785,3344848,13,3344941
26786,3345157,68,3345225
26787,3345227,143,3345370
26788,3345267,67,3345437
26789,3345896,63,3345959
26790,3345930,10,3345969
26791,3345937,67,3346036
26792,3345979,189,3346225
26793,3346030,8,3346233
26794,3346052,35,3346268
26795,3346090,9,3346277
26796,3346274,68,3346345
26797,3346310,54,3346399
26798,3346405,95,3346500
26799,3346467,22,3346522
26800,3346707,68,3346775
26801,3346875,108,3346983
26802,3346950,19,3347002
26803,3347253,173,3347426
26804,3347254,1,3347427
26805,3347383,34,3347461
26806,3347496,195,3347691
26807,3347715,134,3347849
26808,3347782,195,3348044
26809,3347895,219,3348263
26810,3347984,155,3348418
26811,3348103,61,3348479
26812,3348432,2,3348481
26813,3348707,101,3348808
26814,3348785,20,3348828
26815,3349315,49,3349364
26816,3349418,5,3349423
26817,3349428,160,3349588
26818,3349532,353,3349941
26819,3349682,262,3350203
26820,3349797,86,3350289
26821,3350430,16,3350446
26822,3350685,4,3350689
26823,3350809,234,3351043
26824,3350897,5,3351048
26825,3351031,23,3351071
26826,3351079,18,3351097
26827,3351185,6,3351191
26828,3351221,71,3351292
26829,3351239,12,3351304
26830,3351283,130,3351434
26831,3351424,10,3351444
26832,3351488,270,3351758
26833,3351570,225,3351983
26834,3351665,29,3352012
26835,3351691,43,3352055
26836,3351893,319,3352374
26837,3352117,25,3352399
26838,3352142,89,3352488
26839,3352587,16,3352603
26840,3352633,45,3352678
26841,3352729,149,3352878
26842,3352845,2,3352880
26843,3352929,97,3353026
26844,3353025,83,3353109
26845,3353062,136,3353245
26846,3353139,31,3353276
26847,3353172,170,3353446
26848,3353176,68,3353514
26849,3353236,65,3353579
26850,3353298,37,3353616
26851,3353318,20,3353636
26852,3353570,14,3353650
26853,3353676,122,3353798
26854,3353788,61,3353859
26855,3353842,44,3353903
26856,3354060,58,3354118
26857,3354073,37,3354155
26858,3354089,110,3354265
26859,3354201,157,3354422
26860,3354219,20,3354442
26861,3354327,95,3354537
26862,3354555,39,3354594
26863,3354783,304,3355087
26864,3354921,31,3355118
26865,3355117,62,3355180
26866,3355145,510,3355690
26867,3355161,34,3355724
26868,3355171,121,3355845
26869,3355175,176,3356021
26870,3355235,64,3356085
26871,3355264,188,3356273
26872,3355431,403,3356676
26873,3355557,6,3356682
26874,3355583,77,3356759
26875,3355704,176,3356935
26876,3355743,510,3357445
26877,3355833,87,3357532
26878,3355931,24,3357556
26879,3356057,61,3357617
26880,3356078,248,3357865
26881,3356163,43,3357908
26882,3356206,29,3357937
26883,3356228,5,3357942
26884,3356381,52,3357994
26885,3356481,42,3358036
26886,3356511,63,3358099
26887,3357065,32,3358131
26888,3357082,114,3358245
26889,3357168,6,3358251
26890,3357194,35,3358286
26891,3357284,105,3358391
26892,3357358,53,3358444
26893,3357463,317,3358761
26894,3357506,65,3358826
26895,3357543,29,3358855
26896,3357569,57,3358912
26897,3357579,238,3359150
26898,3357925,23,3359173
26899,3357979,17,3359190
26900,3358191,29,3359219
26901,3358363,153,3359372
26902,3358487,38,3359410
26903,3358813,527,3359937
26904,3359356,15,3359952
26905,3359427,90,3360042
26906,3359479,16,3360058
26907,3359611,189,3360247
26908,3359735,18,3360265
26909,3359963,144,3360409
26910,3360241,162,3360571
26911,3360410,281,3360852
26912,3360933,19,3360952
26913,3360990,189,3361179
26914,3360993,8,3361187
26915,3361119,19,3361206
26916,3361219,187,3361406
26917,3361341,12,3361418
26918,3361390,24,3361442
26919,3361392,57,3361499
26920,3361748,37,3361785
26921,3362302,55,3362357
26922,3362319,193,3362550
26923,3362341,9,3362559
26924,3362412,130,3362689
26925,3362497,14,3362703
26926,3362534,10,3362713
26927,3362598,31,3362744
26928,3362598,8,3362752
26929,3362750,338,3363090
26930,3362779,97,3363187
26931,3362862,21,3363208
26932,3362900,29,3363237
26933,3362954,27,3363264
26934,3363215,193,3363457
26935,3363355,12,3363469
26936,3363587,252,3363839
26937,3363683,29,3363868
26938,3364309,262,3364571
26939,3364502,62,3364633
26940,3364514,10,3364643
26941,3364710,35,3364745
26942,3364827,9,3364836
26943,3364843,478,3365321
26944,3364868,115,3365436
26945,3364989,29,3365465
26946,3365347,68,3365533
26947,3365574,21,3365595
26948,3365583,13,3365608
26949,3365632,180,3365812
26950,3365658,189,3366001
26951,3365746,98,3366099
26952,3365852,55,3366154
26953,3365931,221,3366375
26954,3366084,78,3366453
26955,3366279,23,3366476
26956,3366361,72,3366548
26957,3366366,110,3366658
26958,3366387,5,3366663
26959,3366500,50,3366713
26960,3366537,53,3366766
26961,3366594,75,3366841
26962,3366605,9,3366850
26963,3366850,86,3366936
26964,3366896,42,3366978
26965,3367318,8,3367326
26966,3367380,6,3367386
26967,3367661,18,3367679
26968,3367787,1,3367788
26969,3368148,101,3368249
26970,3368621,104,3368725
26971,3368697,52,3368777
26972,3368945,75,3369020
26973,3368957,80,3369100
26974,3369414,1,3369415
26975,3369981,25,3370006
26976,3370066,93,3370159
26977,3370274,498,3370772
26978,3370341,31,3370803
26979,3370344,42,3370845
26980,3370406,248,3371093
26981,3370584,124,3371217
26982,3370663,23,3371240
26983,3370791,16,3371256
26984,3370798,1,3371257
26985,3371002,64,3371321
26986,3371180,140,3371461
26987,3371302,3,3371464
26988,3371471,399,3371870
26989,3371704,308,3372178
26990,3371762,10,3372188
26991,3371859,39,3372227
26992,3371969,159,3372386
26993,3372000,38,3372424
26994,3372109,93,3372517
26995,3372109,60,3372577
26996,3372208,48,3372625
26997,3372214,305,3372930
26998,3372264,32,3372962
26999,3372322,42,3373004
27000,3372325,66,3373070
27001,3372339,48,3373118
27002,3372535,318,3373436
27003,3372721,1,3373437
27004,3372783,39,3373476
27005,3372806,414,3373890
27006,3372877,79,3373969
27007,3372991,102,3374071
27008,3373397,162,3374233
27009,3373465,120,3374353
27010,3373478,82,3374435
27011,3373700,182,3374617
27012,3373702,64,3374681
27013,3373712,153,3374834
27014,3373839,39,3374873
27015,3373852,2,3374875
27016,3374072,14,3374889
27017,3374246,66,3374955
27018,3374472,99,3375054
27019,3374498,85,3375139
27020,3374593,235,3375374
27021,3374933,47,3375421
27022,3374946,78,3375499
27023,3375057,291,3375790
27024,3375084,2,3375792
27025,3375277,43,3375835
27026,3375441,6,3375841
27027,3375747,96,3375937
27028,3375759,39,3375976
27029,3375937,7,3375983
27030,3375942,2,3375985
27031,3376017,123,3376140
27032,3376120,44,3376184
27033,3376299,40,3376339
27034,3376317,39,3376378
27035,3376461,107,3376568
27036,3376591,79,3376670
27037,3376661,94,3376764
27038,3376717,219,3376983
27039,3376782,243,3377226
27040,3377098,76,3377302
27041,3377227,4,3377306
27042,3377492,10,3377502
27043,3377544,301,3377845
27044,3377654,221,3378066
27045,3377809,7,3378073
27046,3377835,91,3378164
27047,3377852,239,3378403
27048,3377868,152,3378555
27049,3378004,1,3378556
27050,3378121,47,3378603
27051,3378175,98,3378701
27052,3378254,10,3378711
27053,3378505,14,3378725
27054,3378507,89,3378814
27055,3378689,318,3379132
27056,3378859,56,3379188
27057,3378956,8,3379196
27058,3379028,124,3379320
27059,3379028,5,3379325
27060,3379054,253,3379578
27061,3379057,138,3379716
27062,3379075,85,3379801
27063,3379673,61,3379862
27064,3380102,151,3380253
27065,3380186,50,3380303
27066,3380214,123,3380426
27067,3380518,316,3380834
27068,3380533,38,3380872
27069,3380579,25,3380897
27070,3380681,10,3380907
27071,3381076,48,3381124
27072,3381243,246,3381489
27073,3381487,33,3381522
27074,3381597,451,3382048
27075,3381597,238,3382286
27076,3381634,16,3382302
27077,3381682,67,3382369
27078,3381783,161,3382530
27079,3381841,178,3382708
27080,3381862,75,3382783
27081,3382194,21,3382804
27082,3382197,38,3382842
27083,3382211,40,3382882
27084,3382266,107,3382989
27085,3382397,204,3383193
27086,3382513,80,3383273
27087,3382612,35,3383308
27088,3382931,118,3383426
27089,3382981,51,3383477
27090,3382991,58,3383535
27091,3383264,13,3383548
27092,3383347,9,3383557
27093,3383420,106,3383663
27094,3383463,43,3383706
27095,3383471,6,3383712
27096,3383497,8,3383720
27097,3383503,19,3383739
27098,3383643,450,3384189
27099,3383768,103,3384292
27100,3383875,57,3384349
27101,3383882,46,3384395
27102,3383963,116,3384511
27103,3384056,192,3384703
27104,3384098,9,3384712
27105,3384398,89,3384801
27106,3384478,49,3384850
27107,3384506,66,3384916
27108,3384923,276,3385199
27109,3385022,67,3385266
27110,3385219,138,3385404
27111,3385297,105,3385509
27112,3385306,247,3385756
27113,3385330,22,3385778
27114,3385362,117,3385895
27115,3385384,59,3385954
27116,3385607,246,3386200
27117,3385674,335,3386535
27118,3385718,127,3386662
27119,3385775,30,3386692
27120,3386004,56,3386748
27121,3386091,34,3386782
27122,3386320,141,3386923
27123,3386549,94,3387017
27124,3386572,15,3387032
27125,3386787,213,3387245
27126,3386999,333,3387578
27127,3387071,6,3387584
27128,3387099,76,3387660
27129,3387165,45,3387705
27130,3387263,18,3387723
27131,3387557,32,3387755
27132,3387677,125,3387880
27133,3387718,7,3387887
27134,3387754,217,3388104
27135,3387849,9,3388113
27136,3387874,24,3388137
27137,3387887,12,3388149
27138,3387956,184,3388333
27139,3388096,46,3388379
27140,3388147,15,3388394
27141,3388231,67,3388461
27142,3388235,159,3388620
27143,3388289,28,3388648
27144,3388388,82,3388730
27145,3388417,1,3388731
27146,3388442,26,3388757
27147,3388474,57,3388814
27148,3388645,20,3388834
27149,3388855,115,3388970
27150,3388912,1,3388971
27151,3389213,51,3389264
27152,3389229,69,3389333
27153,3389412,30,3389442
27154,3389614,73,3389687
27155,3389621,50,3389737
27156,3389797,105,3389902
27157,3389905,124,3390029
27158,3390293,5,3390298
27159,3390483,113,3390596
27160,3390580,190,3390786
27161,3390703,188,3390974
27162,3390824,31,3391005
27163,3391054,108,3391162
27164,3391337,9,3391346
27165,3391368,35,3391403
27166,3391440,109,3391549
27167,3391582,11,3391593
27168,3391768,12,3391780
27169,3392227,161,3392388
27170,3392578,52,3392630
27171,3392683,33,3392716
27172,3392752,20,3392772
27173,3393050,2,3393052
27174,3393187,3,3393190
27175,3393251,67,3393318
27176,3393295,9,3393327
27177,3393443,225,3393668
27178,3393457,59,3393727
27179,3393463,26,3393753
27180,3393509,28,3393781
27181,3393535,1,3393782
27182,3393627,50,3393832
27183,3393642,20,3393852
27184,3393820,8,3393860
27185,3394057,83,3394140
27186,3394254,62,3394316
27187,3394378,404,3394782
27188,3394520,14,3394796
27189,3394739,17,3394813
27190,3395143,230,3395373
27191,3395257,10,3395383
27192,3395372,60,3395443
27193,3395428,89,3395532
27194,3395639,8,3395647
27195,3395738,1,3395739
27196,3395758,66,3395824
27197,3395962,17,3395979
27198,3396049,73,3396122
27199,3396280,16,3396296
27200,3396524,154,3396678
27201,3396711,265,3396976
27202,3396925,78,3397054
27203,3396980,174,3397228
27204,3396998,4,3397232
27205,3397028,105,3397337
27206,3397065,31,3397368
27207,3397093,270,3397638
27208,3397116,131,3397769
27209,3397239,113,3397882
27210,3397360,127,3398009
27211,3397398,167,3398176
27212,3397982,82,3398258
27213,3398066,21,3398279
27214,3398109,2,3398281
27215,3398552,44,3398596
27216,3398718,67,3398785
27217,3398959,12,3398971
27218,3399427,54,3399481
27219,3399472,132,3399613
27220,3399593,65,3399678
27221,3399622,27,3399705
27222,3399911,140,3400051
27223,3400369,95,3400464
27224,3400515,66,3400581
27225,3400547,33,3400614
27226,3400571,68,3400682
27227,3400773,197,3400970
27228,3401232,51,3401283
27229,3401300,300,3401600
27230,3401309,425,3402025
27231,3401474,74,3402099
27232,3401499,75,3402174
27233,3401673,64,3402238
27234,3401812,123,3402361
27235,3401883,11,3402372
27236,3401955,5,3402377
27237,3401982,97,3402474
27238,3402020,126,3402600
27239,3402046,32,3402632
